Site ID,Screening Flag,Location,Field Sample ID,Date Sampled,Parameter,Result,Units,Lab Qualifier,Validation Qualifier,Detect?,Matrix,Purpose,Type,Time,Program,Event,Analysis Type,Filtered,Leached,Result Type Code,Analytical Method,Start Depth,End Depth,Depth Units,Excavated Flag,Use Flag
NMED,N,R-44 S2,MOSA-25-362741,4/15/2025,Bis(2-chloroethyl)ether,5,ug/L,U,U,N,W,REG,WG,11:52,GW-IFGMP,,INIT,N,N,TRG,SW-846:8270C,,,,N,Y
NMED,N,R-44 S2,MOSA-25-362741,4/15/2025,Bis(2-ethylhexyl)phthalate,9.8,ug/L,U,U,N,W,REG,WG,11:52,GW-IFGMP,,INIT,N,N,TRG,SW-846:8270C,,,,N,Y
NMED,N,R-44 S2,MOSA-18-2090,5/16/2018,Bismuth,0.001,ug/L,U,U,N,W,REG,WG,12:56,GW-IFGMP,MOSA 18 Q3,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,MOSA-17-699,5/18/2017,Bismuth,0.05,ug/L,U,U,N,W,REG,WG,13:37,GW-IFGMP,MO/SA 17 Q3,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-5-3-16-HRMS,5/3/2016,Bismuth,0.05,ug/L,U,U,N,W,REG,WG,14:56,GW-IFGMP,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-8-6-15-HRMS,8/6/2015,Bismuth,0.001,ug/L,U,U,N,W,REG,WG,13:04,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-5-6-15-HRMS,5/6/2015,Bismuth,0.001,ug/L,U,U,N,W,REG,WG,12:33,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-2-17-15-HRMS,2/17/2015,Bismuth,0.001,ug/L,U,U,N,W,REG,WG,13:37,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44-S2-11-5-14-HRMS,11/5/2014,Bismuth,0.001,ug/L,U,U,N,W,REG,WG,14:41,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-7-10-14-HRMS,7/10/2014,Bismuth,0.002,ug/L,,NQ,Y,W,REG,WG,10:41,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-5-13-14-HRMS,5/13/2014,Bismuth,0.001,ug/L,U,U,N,W,REG,WG,13:01,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-1-13-14-HRMS,1/13/2014,Bismuth,0.001,ug/L,U,U,N,W,REG,WG,11:11,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44-S2-11-6-13-HRMS,11/6/2013,Bismuth,0.001,ug/L,U,U,N,W,REG,WG,12:07,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-5-9-13-HRMS,5/9/2013,Bismuth,0.001,ug/L,U,U,N,W,REG,WG,13:17,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-11-12-12-HRM,11/12/2012,Bismuth,0.001,ug/L,U,U,N,W,REG,WG,12:35,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44-SCR 2-5-24-12-HRM,5/24/2012,Bismuth,0.001,ug/L,U,U,N,W,CO,WG,10:59,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44-SC2-11-17-11-HRM,11/17/2011,Bismuth,0.001,ug/L,U,,N,W,REG,WG,13:30,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,MOSA-26-379960,11/19/2025,Bismuth-212,-3.18,pCi/L,U,U,N,W,REG,WG,12:40,GW-IFGMP,,INIT,N,N,TRG,EPA:901.1,,,,N,Y
NMED,N,R-44 S2,MOSA-26-379960,11/19/2025,Bismuth-214,11.4,pCi/L,,J,Y,W,REG,WG,12:40,GW-IFGMP,,INIT,N,N,TRG,EPA:901.1,,,,N,Y
NMED,N,R-44 S2,MOSA-19-181265,5/15/2019,Bisphenol-A,3.7,ng/L,"UI,Ui",U,N,W,REG,WG,12:52,GW-IFGMP,MOSAQ319,INIT,N,N,TRG,EPA:1694,,,,N,Y
NMED,N,R-44 S2,MOSA-18-2065,5/16/2018,Bisphenol-A,3.5,ng/L,U,U,N,W,REG,WG,12:56,GW-IFGMP,MOSA 18 Q3,INIT,N,N,TRG,EPA:1694,,,,N,Y
NMED,N,R-44 S2,R-44 S2-7-26-16-Pharm,7/26/2016,Bisphenol-A,4,ng/L,U,U,N,W,REG,WG,14:53,GW-IFGMP,,INIT,N,N,TRG,EPA:1694,,,,N,Y
NMED,N,R-44 S2,MOSA-26-384533,2/23/2026,Boron,15,ug/L,U,U,N,W,REG,WG,11:57,GW-IFGMP,,INIT,Y,N,TRG,SW-846:6010D,,,,N,Y
NMED,N,R-44 S2,MOSA-26-379950,11/19/2025,Boron,15,ug/L,U,U,N,W,REG,WG,12:40,GW-IFGMP,,INIT,Y,N,TRG,SW-846:6010D,,,,N,Y
NMED,N,R-44 S2,MOSA-24-305003,12/11/2023,Boron,20.5,ug/L,U,U,N,W,REG,WG,13:16,GW-IFGMP,MOSA 24 Q1,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,MOSA-22-237826,11/16/2021,Boron,15.3,ug/L,U,U,N,W,REG,WG,12:24,GW-IFGMP,MOSA-22 Q1,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,MOSA-21-231367,7/14/2021,Boron,15.3,ug/L,U,U,N,W,REG,W,11:43,GW-IFGMP,,INIT,N,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,MOSA-20-188457,10/11/2019,Boron,19.6,ug/L,J,J,Y,W,REG,WG,13:07,GW-Other,MO/SA 20 Q1,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,MOSA-19-181288,5/15/2019,Boron,13.4,ug/L,J,J,Y,W,REG,WG,12:52,GW-IFGMP,MOSAQ319,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,MOSA-19-164549,11/20/2018,Boron,12.8,ug/L,J,J,Y,W,REG,WG,12:56,GW-IFGMP,MOSA-Q1-19,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,MOSA-18-2090,5/16/2018,Boron,13.6,ug/L,J,J,Y,W,REG,WG,12:56,GW-IFGMP,MOSA 18 Q3,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,MOSA-18-2090,5/16/2018,Boron,13,ug/L,,NQ,Y,W,REG,WG,12:56,GW-IFGMP,MOSA 18 Q3,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,MOSA-17-699,5/18/2017,Boron,14,ug/L,,NQ,Y,W,REG,WG,13:37,GW-IFGMP,MO/SA 17 Q3,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,BAL-17-931,5/8/2017,Boron,21.2,ug/L,J,J,Y,W,REG,WG,13:37,GW-IFGMP,BAL 17,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-5-3-16-HRMS,5/3/2016,Boron,15.8,ug/L,,NQ,Y,W,REG,WG,14:56,GW-IFGMP,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-8-6-15-HRMS,8/6/2015,Boron,15.4,ug/L,,NQ,Y,W,REG,WG,13:04,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-5-6-15-HRMS,5/6/2015,Boron,21.6,ug/L,,NQ,Y,W,REG,WG,12:33,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-2-17-15-HRMS,2/17/2015,Boron,14.8,ug/L,,NQ,Y,W,REG,WG,13:37,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44-S2-11-5-14-HRMS,11/5/2014,Boron,16.1,ug/L,,NQ,Y,W,REG,WG,14:41,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-7-10-14-HRMS,7/10/2014,Boron,15.5,ug/L,,NQ,Y,W,REG,WG,10:41,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-5-13-14-HRMS,5/13/2014,Boron,16.7,ug/L,,NQ,Y,W,REG,WG,13:01,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-1-13-14-HRMS,1/13/2014,Boron,17.3,ug/L,,NQ,Y,W,REG,WG,11:11,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44-S2-11-6-13-HRMS,11/6/2013,Boron,15.7,ug/L,,NQ,Y,W,REG,WG,12:07,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-5-9-13-HRMS,5/9/2013,Boron,16.6,ug/L,,NQ,Y,W,REG,WG,13:17,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-11-12-12-HRM,11/12/2012,Boron,17.5,ug/L,,NQ,Y,W,REG,WG,12:35,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44-SCR 2-5-24-12-HRM,5/24/2012,Boron,16.1,ug/L,,NQ,Y,W,CO,WG,10:59,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44-SC2-11-17-11-HRM,11/17/2011,Boron,16.5,ug/L,,,Y,W,REG,WG,13:30,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,MOSA-26-384533,2/23/2026,Bromide,0.05,mg/L,U,U,N,W,REG,WG,11:57,GW-IFGMP,,INIT,Y,N,TRG,EPA:300.0,,,,N,Y
NMED,N,R-44 S2,MOSA-26-379950,11/19/2025,Bromide,0.05,mg/L,U,U,N,W,REG,WG,12:40,GW-IFGMP,,INIT,Y,N,TRG,EPA:300.0,,,,N,Y
NMED,N,R-44 S2,MOSA-25-362741,4/15/2025,Bromide,0.05,mg/L,U,U,N,W,REG,WG,11:52,GW-IFGMP,,INIT,N,N,TRG,EPA:300.0,,,,N,Y
NMED,N,R-44 S2,MOSA-24-305008,12/11/2023,Bromide,0.05,mg/L,U,U,N,W,REG,WG,13:16,GW-IFGMP,MOSA 24 Q1,INIT,U,N,TRG,EPA:300.0,,,,N,Y
NMED,N,R-44 S2,MOSA-18-2090,5/16/2018,Bromide,0.06,mg/L,U,U,N,W,REG,WG,12:56,GW-IFGMP,MOSA 18 Q3,INIT,Y,N,TRG,EPA:300.0,,,,N,Y
NMED,N,R-44 S2,MOSA-17-699,5/18/2017,Bromide,0.06,mg/L,U,U,N,W,REG,WG,13:37,GW-IFGMP,MO/SA 17 Q3,INIT,Y,N,TRG,EPA:300.0,,,,N,Y
NMED,N,R-44 S2,MOSA-26-384539,2/23/2026,Bromobenzene,0.2,ug/L,U,U,N,W,REG,WG,11:57,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-26-379960,11/19/2025,Bromobenzene,0.2,ug/L,U,U,N,W,REG,WG,12:40,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-25-362741,4/15/2025,Bromobenzene,0.2,ug/L,U,U,N,W,REG,WG,11:52,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-24-305008,12/11/2023,Bromobenzene,0.28,ug/L,U,U,N,W,REG,WG,13:16,GW-IFGMP,MOSA 24 Q1,INIT,U,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-26-384539,2/23/2026,Bromochloromethane,0.4,ug/L,U,U,N,W,REG,WG,11:57,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-26-379960,11/19/2025,Bromochloromethane,0.4,ug/L,U,U,N,W,REG,WG,12:40,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-25-362741,4/15/2025,Bromochloromethane,0.4,ug/L,U,U,N,W,REG,WG,11:52,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-24-305008,12/11/2023,Bromochloromethane,0.68,ug/L,U,U,N,W,REG,WG,13:16,GW-IFGMP,MOSA 24 Q1,INIT,U,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-26-384539,2/23/2026,Bromodichloromethane,0.2,ug/L,U,U,N,W,REG,WG,11:57,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-26-379960,11/19/2025,Bromodichloromethane,0.2,ug/L,U,U,N,W,REG,WG,12:40,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-25-362741,4/15/2025,Bromodichloromethane,0.2,ug/L,U,U,N,W,REG,WG,11:52,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-24-305008,12/11/2023,Bromodichloromethane,0.2,ug/L,U,U,N,W,REG,WG,13:16,GW-IFGMP,MOSA 24 Q1,INIT,U,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-26-384539,2/23/2026,Bromoform,0.4,ug/L,U,U,N,W,REG,WG,11:57,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-26-379960,11/19/2025,Bromoform,0.4,ug/L,U,U,N,W,REG,WG,12:40,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-25-362741,4/15/2025,Bromoform,0.4,ug/L,U,U,N,W,REG,WG,11:52,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-24-305008,12/11/2023,Bromoform,0.31,ug/L,U,U,N,W,REG,WG,13:16,GW-IFGMP,MOSA 24 Q1,INIT,U,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-26-384539,2/23/2026,Bromomethane,2,ug/L,U,U,N,W,REG,WG,11:57,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-26-379960,11/19/2025,Bromomethane,2,ug/L,U,U,N,W,REG,WG,12:40,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-25-362741,4/15/2025,Bromomethane,2,ug/L,U,U,N,W,REG,WG,11:52,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-24-305008,12/11/2023,Bromomethane,1,ug/L,U,U,N,W,REG,WG,13:16,GW-IFGMP,MOSA 24 Q1,INIT,U,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-25-362741,4/15/2025,Bromophenyl-phenylether[4-],3.9,ug/L,U,U,N,W,REG,WG,11:52,GW-IFGMP,,INIT,N,N,TRG,SW-846:8270C,,,,N,Y
NMED,N,R-44 S2,MOSA-26-384539,2/23/2026,Butanone[2-],2,ug/L,U,U,N,W,REG,WG,11:57,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-26-379960,11/19/2025,Butanone[2-],2,ug/L,U,U,N,W,REG,WG,12:40,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-25-362741,4/15/2025,Butanone[2-],2,ug/L,U,U,N,W,REG,WG,11:52,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-24-305008,12/11/2023,Butanone[2-],2,ug/L,U,U,N,W,REG,WG,13:16,GW-IFGMP,MOSA 24 Q1,INIT,U,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-26-384539,2/23/2026,Butylbenzene[n-],0.2,ug/L,U,U,N,W,REG,WG,11:57,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-26-379960,11/19/2025,Butylbenzene[n-],0.2,ug/L,U,U,N,W,REG,WG,12:40,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-25-362741,4/15/2025,Butylbenzene[n-],0.2,ug/L,U,U,N,W,REG,WG,11:52,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-24-305008,12/11/2023,Butylbenzene[n-],0.13,ug/L,U,U,N,W,REG,WG,13:16,GW-IFGMP,MOSA 24 Q1,INIT,U,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-26-384539,2/23/2026,Butylbenzene[sec-],0.2,ug/L,U,U,N,W,REG,WG,11:57,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-26-379960,11/19/2025,Butylbenzene[sec-],0.2,ug/L,U,U,N,W,REG,WG,12:40,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-25-362741,4/15/2025,Butylbenzene[sec-],0.2,ug/L,U,U,N,W,REG,WG,11:52,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-24-305008,12/11/2023,Butylbenzene[sec-],0.14,ug/L,U,U,N,W,REG,WG,13:16,GW-IFGMP,MOSA 24 Q1,INIT,U,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-26-384539,2/23/2026,Butylbenzene[tert-],0.4,ug/L,U,U,N,W,REG,WG,11:57,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-26-379960,11/19/2025,Butylbenzene[tert-],0.4,ug/L,U,U,N,W,REG,WG,12:40,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-25-362741,4/15/2025,Butylbenzene[tert-],0.4,ug/L,U,U,N,W,REG,WG,11:52,GW-IFGMP,,INIT,N,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-24-305008,12/11/2023,Butylbenzene[tert-],0.24,ug/L,U,U,N,W,REG,WG,13:16,GW-IFGMP,MOSA 24 Q1,INIT,U,N,TRG,SW-846:8260B,,,,N,Y
NMED,N,R-44 S2,MOSA-25-362741,4/15/2025,Butylbenzylphthalate,6.5,ug/L,U,U,N,W,REG,WG,11:52,GW-IFGMP,,INIT,N,N,TRG,SW-846:8270C,,,,N,Y
NMED,N,R-44 S2,MOSA-26-384533,2/23/2026,Cadmium,1,ug/L,U,U,N,W,REG,WG,11:57,GW-IFGMP,,INIT,Y,N,TRG,SW-846:6010D,,,,N,Y
NMED,N,R-44 S2,MOSA-26-379950,11/19/2025,Cadmium,1,ug/L,U,U,N,W,REG,WG,12:40,GW-IFGMP,,INIT,Y,N,TRG,SW-846:6010D,,,,N,Y
NMED,N,R-44 S2,MOSA-24-305003,12/11/2023,Cadmium,0.179,ug/L,U,U,N,W,REG,WG,13:16,GW-IFGMP,MOSA 24 Q1,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,MOSA-22-237826,11/16/2021,Cadmium,0.179,ug/L,U,U,N,W,REG,WG,12:24,GW-IFGMP,MOSA-22 Q1,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,MOSA-21-231367,7/14/2021,Cadmium,0.179,ug/L,U,U,N,W,REG,W,11:43,GW-IFGMP,,INIT,N,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,MOSA-20-188457,10/11/2019,Cadmium,0.179,ug/L,U,U,N,W,REG,WG,13:07,GW-Other,MO/SA 20 Q1,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,MOSA-19-181288,5/15/2019,Cadmium,0.179,ug/L,U,U,N,W,REG,WG,12:52,GW-IFGMP,MOSAQ319,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,MOSA-19-164549,11/20/2018,Cadmium,0.179,ug/L,U,U,N,W,REG,WG,12:56,GW-IFGMP,MOSA-Q1-19,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,MOSA-18-2090,5/16/2018,Cadmium,0.153,ug/L,U,U,N,W,REG,WG,12:56,GW-IFGMP,MOSA 18 Q3,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,MOSA-18-2090,5/16/2018,Cadmium,0.005,ug/L,U,U,N,W,REG,WG,12:56,GW-IFGMP,MOSA 18 Q3,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,MOSA-17-699,5/18/2017,Cadmium,0.005,ug/L,U,U,N,W,REG,WG,13:37,GW-IFGMP,MO/SA 17 Q3,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,BAL-17-931,5/8/2017,Cadmium,0.153,ug/L,U,U,N,W,REG,WG,13:37,GW-IFGMP,BAL 17,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-5-3-16-HRMS,5/3/2016,Cadmium,0.005,ug/L,U,U,N,W,REG,WG,14:56,GW-IFGMP,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-8-6-15-HRMS,8/6/2015,Cadmium,0.005,ug/L,U,U,N,W,REG,WG,13:04,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-5-6-15-HRMS,5/6/2015,Cadmium,0.005,ug/L,U,U,N,W,REG,WG,12:33,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-2-17-15-HRMS,2/17/2015,Cadmium,0.005,ug/L,U,U,N,W,REG,WG,13:37,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44-S2-11-5-14-HRMS,11/5/2014,Cadmium,0.005,ug/L,U,U,N,W,REG,WG,14:41,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-7-10-14-HRMS,7/10/2014,Cadmium,0.005,ug/L,U,U,N,W,REG,WG,10:41,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-5-13-14-HRMS,5/13/2014,Cadmium,0.005,ug/L,U,U,N,W,REG,WG,13:01,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-1-13-14-HRMS,1/13/2014,Cadmium,0.005,ug/L,U,U,N,W,REG,WG,11:11,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44-S2-11-6-13-HRMS,11/6/2013,Cadmium,0.005,ug/L,U,U,N,W,REG,WG,12:07,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-5-9-13-HRMS,5/9/2013,Cadmium,0.005,ug/L,U,U,N,W,REG,WG,13:17,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44 S2-11-12-12-HRM,11/12/2012,Cadmium,0.005,ug/L,U,U,N,W,REG,WG,12:35,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44-SCR 2-5-24-12-HRM,5/24/2012,Cadmium,0.005,ug/L,U,U,N,W,CO,WG,10:59,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,R-44-SC2-11-17-11-HRM,11/17/2011,Cadmium,0.005,ug/L,U,,N,W,REG,WG,13:30,,,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
NMED,N,R-44 S2,MOSA-19-181265,5/15/2019,Caffeine,0.94,ng/L,U,U,N,W,REG,WG,12:52,GW-IFGMP,MOSAQ319,INIT,N,N,TRG,EPA:1694,,,,N,Y
NMED,N,R-44 S2,MOSA-18-2065,5/16/2018,Caffeine,1.6,ng/L,J,J,Y,W,REG,WG,12:56,GW-IFGMP,MOSA 18 Q3,INIT,N,N,TRG,EPA:1694,,,,N,Y
NMED,N,R-44 S2,R-44 S2-7-26-16-Pharm,7/26/2016,Caffeine,1,ng/L,U,U,N,W,REG,WG,14:53,GW-IFGMP,,INIT,N,N,TRG,EPA:1694,,,,N,Y
NMED,N,R-44 S2,MOSA-26-384533,2/23/2026,Calcium,12,mg/L,,NQ,Y,W,REG,WG,11:57,GW-IFGMP,,INIT,Y,N,TRG,SW-846:6010D,,,,N,Y
NMED,N,R-44 S2,MOSA-26-379950,11/19/2025,Calcium,12.6,mg/L,,NQ,Y,W,REG,WG,12:40,GW-IFGMP,,INIT,Y,N,TRG,SW-846:6010D,,,,N,Y
NMED,N,R-44 S2,MOSA-24-305003,12/11/2023,Calcium,12.4,mg/L,,NQ,Y,W,REG,WG,13:16,GW-IFGMP,MOSA 24 Q1,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,MOSA-22-237826,11/16/2021,Calcium,10.2,mg/L,,NQ,Y,W,REG,WG,12:24,GW-IFGMP,MOSA-22 Q1,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,MOSA-21-231367,7/14/2021,Calcium,10.1,mg/L,,NQ,Y,W,REG,W,11:43,GW-IFGMP,,INIT,N,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,MOSA-20-188457,10/11/2019,Calcium,10.3,mg/L,,NQ,Y,W,REG,WG,13:07,GW-Other,MO/SA 20 Q1,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,MOSA-19-181288,5/15/2019,Calcium,9.6,mg/L,,NQ,Y,W,REG,WG,12:52,GW-IFGMP,MOSAQ319,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,MOSA-19-164549,11/20/2018,Calcium,10.3,mg/L,,NQ,Y,W,REG,WG,12:56,GW-IFGMP,MOSA-Q1-19,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,MOSA-18-2090,5/16/2018,Calcium,11.6,mg/L,,NQ,Y,W,REG,WG,12:56,GW-IFGMP,MOSA 18 Q3,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,R-44 S2,MOSA-18-2090,5/16/2018,Calcium,12.8,mg/L,,NQ,Y,W,REG,WG,12:56,GW-IFGMP,MOSA 18 Q3,INIT,Y,N,TRG,EPA:200.8M,,,,N,Y
