FIELD_SAMPLE_ID,LAB_ID,ANALYTICAL_METHOD,ANALYSIS_DATE,PARAMETER_CODE,RESULT_TYPE_CODE,LAB_RESULT,LAB_UNITS,LAB_DETECTION_LIMIT,LAB_MATRIX,LAB_SAMPLE_ID,ANALYSIS_TIME,LAB_QUALIFIER,DILUTION_FACTOR,PREP_METHOD,PREP_DATE,ANALYSIS_LOT_ID,SAMPLE_DELIVERY_GROUP,LAB_BLANK_SAMPLE_ID,UNCERTAINTY,PARAMETER_NAME,ANALYSIS_TYPE_CODE,FILTERED_FLAG,LEACHED_FLAG,LEACHATE_METHOD,LEACHATE_DATE,LEACHATE_TIME,SAMPLE_PREP_LOT_ID,LEACHATE_LOT_ID,PREP_TIME,METHOD_DETECTION_LIMIT,MINIMUM_DETECTABLE_ACTIVITY,SAMPLE_DATE,SAMPLE_PURPOSE,ORIGINAL_LAB_RESULT,SPIKE_ADDED,SPIKED_RESULT,SPIKE_RECOVERY,RPD,RPD_LIMIT,UPPER_LIMIT,LOWER_LIMIT,LAB_RECEIPT_DATE,HARD_COPY_DUE_DATE,RUSH_TAT,LAB_REPORT_DATE,BASIS,PERCENT_MOISTURE,CHAIN_OF_CUSTODY_NO,,,,,,,,
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,AG,TRG,1,ug/L,5,W,747009003,22:16,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Silver,INIT,N,N,,,,2878014,,7:45,1,,,9/22/2025,REG,-0.605,ug/L,1,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,NA,TRG,18300,ug/L,300,W,747009003,22:16,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Sodium,INIT,N,N,,,,2878014,,7:45,100,,,9/22/2025,REG,18300,ug/L,18300,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,TL,TRG,5,ug/L,20,W,747009003,22:16,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Thallium,INIT,N,N,,,,2878014,,7:45,5,,,9/22/2025,REG,-0.483,ug/L,5,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6020B,10/14/2025,U,TRG,1.69,ug/L,0.2,W,747009003,14:01,,1,SW-846:3005A,10/10/2025,2878013,747009,1206262705,,Uranium,INIT,N,N,,,,2878010,,8:05,0.067,,,9/22/2025,REG,1.69,ug/L,1.69,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,V,TRG,7.87,ug/L,5,W,747009003,22:16,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Vanadium,INIT,N,N,,,,2878014,,7:45,1,,,9/22/2025,REG,7.87,ug/L,7.87,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,ZN,TRG,32.6,ug/L,20,W,747009003,22:16,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Zinc,INIT,N,N,,,,2878014,,7:45,3.3,,,9/22/2025,REG,32.6,ug/L,32.6,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6020B,10/14/2025,AL,TRG,49.8,ug/L,50,W,747009004,14:04,J,1,SW-846:3005A,10/10/2025,2878013,747009,1206262705,,Aluminum,INIT,Y,N,,,,2878010,,8:05,19.3,,,9/22/2025,REG,49.8,ug/L,49.8,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,AL,TRG,68,ug/L,200,W,747009004,22:23,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Aluminum,INIT,Y,N,,,,2878014,,7:45,68,,,9/22/2025,REG,52.9,ug/L,68,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,SB,TRG,3.5,ug/L,20,W,747009004,22:23,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Antimony,INIT,Y,N,,,,2878014,,7:45,3.5,,,9/22/2025,REG,0.501,ug/L,3.5,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,AS,TRG,5,ug/L,30,W,747009004,22:23,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Arsenic,INIT,Y,N,,,,2878014,,7:45,5,,,9/22/2025,REG,1.45,ug/L,5,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,BA,TRG,25.6,ug/L,5,W,747009004,22:23,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Barium,INIT,Y,N,,,,2878014,,7:45,1,,,9/22/2025,REG,25.6,ug/L,25.6,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6020B,10/14/2025,BE,TRG,0.2,ug/L,0.5,W,747009004,15:17,U,1,SW-846:3005A,10/10/2025,2878013,747009,1206262705,,Beryllium,INIT,Y,N,,,,2878010,,8:05,0.2,,,9/22/2025,REG,0.002,ug/L,0.2,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,BE,TRG,1,ug/L,5,W,747009004,22:23,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Beryllium,INIT,Y,N,,,,2878014,,7:45,1,,,9/22/2025,REG,0.0028,ug/L,1,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,B,TRG,53.3,ug/L,50,W,747009004,22:23,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Boron,INIT,Y,N,,,,2878014,,7:45,15,,,9/22/2025,REG,53.3,ug/L,53.3,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,CD,TRG,1,ug/L,5,W,747009004,22:23,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Cadmium,INIT,Y,N,,,,2878014,,7:45,1,,,9/22/2025,REG,0.293,ug/L,1,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,CA,TRG,17800,ug/L,200,W,747009004,22:23,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Calcium,INIT,Y,N,,,,2878014,,7:45,50,,,9/22/2025,REG,17800,ug/L,17800,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,CR,TRG,1,ug/L,10,W,747009004,22:23,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Chromium,INIT,Y,N,,,,2878014,,7:45,1,,,9/22/2025,REG,0.79,ug/L,1,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,CO,TRG,1,ug/L,5,W,747009004,22:23,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Cobalt,INIT,Y,N,,,,2878014,,7:45,1,,,9/22/2025,REG,0.47,ug/L,1,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,CU,TRG,3,ug/L,20,W,747009004,22:23,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Copper,INIT,Y,N,,,,2878014,,7:45,3,,,9/22/2025,REG,1.2,ug/L,3,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,FE,TRG,30,ug/L,100,W,747009004,22:23,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Iron,INIT,Y,N,,,,2878014,,7:45,30,,,9/22/2025,REG,29.5,ug/L,30,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,PB,TRG,3.3,ug/L,20,W,747009004,22:23,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Lead,INIT,Y,N,,,,2878014,,7:45,3.3,,,9/22/2025,REG,-1.3,ug/L,3.3,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6020B,10/14/2025,LI,TRG,33.2,ug/L,10,W,747009004,14:04,,1,SW-846:3005A,10/10/2025,2878013,747009,1206262705,,Lithium,INIT,Y,N,,,,2878010,,8:05,3,,,9/22/2025,REG,33.2,ug/L,33.2,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,MG,TRG,4690,ug/L,300,W,747009004,22:23,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Magnesium,INIT,Y,N,,,,2878014,,7:45,110,,,9/22/2025,REG,4690,ug/L,4690,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,MN,TRG,76.3,ug/L,10,W,747009004,22:23,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Manganese,INIT,Y,N,,,,2878014,,7:45,2,,,9/22/2025,REG,76.3,ug/L,76.3,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:7470A,10/13/2025,HG,TRG,0.067,ug/L,0.2,W,747009004,11:28,U,1,SW-846:7470A Prep,10/10/2025,2878181,747009,1206263011,,Mercury,INIT,Y,N,,,,2878179,,12:05,0.067,,,9/22/2025,REG,-0.016,ug/L,0.067,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,NI,TRG,1.5,ug/L,5,W,747009004,22:23,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Nickel,INIT,Y,N,,,,2878014,,7:45,1.5,,,9/22/2025,REG,0.477,ug/L,1.5,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,K,TRG,3660,ug/L,250,W,747009004,22:23,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Potassium,INIT,Y,N,,,,2878014,,7:45,50,,,9/22/2025,REG,3660,ug/L,3660,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,SE,TRG,6,ug/L,30,W,747009004,22:23,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Selenium,INIT,Y,N,,,,2878014,,7:45,6,,,9/22/2025,REG,-5.76,ug/L,6,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6020B,10/14/2025,SE,TRG,1.5,ug/L,5,W,747009004,14:04,U,1,SW-846:3005A,10/10/2025,2878013,747009,1206262705,,Selenium,INIT,Y,N,,,,2878010,,8:05,1.5,,,9/22/2025,REG,0.232,ug/L,1.5,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,AG,TRG,1,ug/L,5,W,747009004,22:23,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Silver,INIT,Y,N,,,,2878014,,7:45,1,,,9/22/2025,REG,-0.326,ug/L,1,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,NA,TRG,16300,ug/L,300,W,747009004,22:23,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Sodium,INIT,Y,N,,,,2878014,,7:45,100,,,9/22/2025,REG,16300,ug/L,16300,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,TL,TRG,5,ug/L,20,W,747009004,22:23,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Thallium,INIT,Y,N,,,,2878014,,7:45,5,,,9/22/2025,REG,-1.18,ug/L,5,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6020B,10/14/2025,U,TRG,1.33,ug/L,0.2,W,747009004,14:04,,1,SW-846:3005A,10/10/2025,2878013,747009,1206262705,,Uranium,INIT,Y,N,,,,2878010,,8:05,0.067,,,9/22/2025,REG,1.33,ug/L,1.33,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,V,TRG,2.78,ug/L,5,W,747009004,22:23,J,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Vanadium,INIT,Y,N,,,,2878014,,7:45,1,,,9/22/2025,REG,2.78,ug/L,2.78,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-RW,GELC,SW-846:6010D,10/10/2025,ZN,TRG,4.49,ug/L,20,W,747009004,22:23,J,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Zinc,INIT,Y,N,,,,2878014,,7:45,3.3,,,9/22/2025,REG,4.49,ug/L,4.49,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6850,10/10/2025,CLO4,TRG,0.319,ug/L,0.2,W,747009001,16:54,,1,SW-846:6850,10/10/2025,2878593,747009,1206263819,,Perchlorate,INIT,N,N,,,,2878592,,12:56,0.05,,,9/23/2025,REG,0.319,ug/L,0.319,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,565 - Perchlorate by LC/MS
SAN-I-RW,GELC,SW-846:6850,10/10/2025,CLO4,TRG,0.304,ug/L,0.2,W,747009003,17:04,,1,SW-846:6850,10/10/2025,2878593,747009,1206263819,,Perchlorate,INIT,N,N,,,,2878592,,12:56,0.05,,,9/22/2025,REG,0.304,ug/L,0.304,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,565 - Perchlorate by LC/MS
SAN-I-PW,GELC,EPA:170.0,10/9/2025,TEMP,TRG,2,Deg C,,W,747009001,,,,,,,747009,,,Temperature,INIT,N,,,,,,,,,,,9/23/2025,REG,,,,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,,,,,,,2735-08OCT25-LMW08,
SAN-I-PW,GELC,EPA:170.0,10/9/2025,TEMP,TRG,2,Deg C,,W,747009002,,,,,,,747009,,,Temperature,INIT,Y,,,,,,,,,,,9/23/2025,REG,,,,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,,,,,,,2735-08OCT25-LMW08,
SAN-I-RW,GELC,EPA:170.0,10/9/2025,TEMP,TRG,2,Deg C,,W,747009003,,,,,,,747009,,,Temperature,INIT,N,,,,,,,,,,,9/22/2025,REG,,,,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,,,,,,,2735-08OCT25-LMW08,
SAN-I-RW,GELC,EPA:170.0,10/9/2025,TEMP,TRG,2,Deg C,,W,747009004,,,,,,,747009,,,Temperature,INIT,Y,,,,,,,,,,,9/22/2025,REG,,,,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,,,,,,,2735-08OCT25-LMW08,
